id_entidad; tipo_sujeto; estilo_nombre; tratamiento; primer_nombre; segundo_nombre; primer_apellido; sufijo; suscripcion_email; info_contacto_extra; datos_demograficos; guid_fila; fecha_modificacion
465;SC;False;Mr.;John;M.;Berger;Jr.;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-11626.0099</TotalPurchaseYTD></IndividualSurvey>;{B901DD8D-087B-49BE-BF1F-3B11F6D95820};2011-07-01 00:00:00
467;SC;False;Ms.;Kris;R.;Bergin;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{32DCE686-0370-4E9F-8E4B-317D2278346A};2013-05-30 00:00:00
469;SC;False;;Andreas;;Berglund;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{5DB095E5-82F2-4742-B010-C14BA56E7537};2011-07-01 00:00:00
471;SC;False;Mr.;Robert;M.;Bernacchi;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-3545.613</TotalPurchaseYTD></IndividualSurvey>;{15155B90-85C9-4B09-8ECA-2C03696F3A3F};2012-07-31 00:00:00
473;SC;False;Mr.;Matthias;;Berndt;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-20873.9571</TotalPurchaseYTD></IndividualSurvey>;{8CECFF02-4D31-4331-AEA4-33468D7032F6};2012-06-30 00:00:00
475;SC;False;;John;;Berry;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-16463.544</TotalPurchaseYTD></IndividualSurvey>;{8F36A32A-BC2C-4313-910C-E7A1E2D13045};2013-06-30 00:00:00
477;SC;False;Mr.;Steven;B.;Brown;IV;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-11792.0114</TotalPurchaseYTD></IndividualSurvey>;{3DC2AAA7-145C-47FD-978E-0D33083C8360};2011-08-01 00:00:00
479;SC;False;Mr.;Chris;N.;Bidelman;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-4340.298</TotalPurchaseYTD></IndividualSurvey>;{9924416A-13DA-48FE-90DE-7EAAC04D6238};2013-07-31 00:00:00
481;SC;False;Ms.;Mary;B.;Billstrom;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-7677.462</TotalPurchaseYTD></IndividualSurvey>;{98A83410-B6FE-4CED-BEB6-FE552CCAC92E};2013-06-30 00:00:00
483;SC;False;Mr.;Jimmy;;Bischoff;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-3996.7435</TotalPurchaseYTD></IndividualSurvey>;{68023A5B-740B-45A6-BC8F-F8EEAE4C6B7B};2011-05-31 00:00:00
485;SC;False;Mr.;Mary;;Bishop;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{6701B3D4-654F-452C-96F3-7AB7C7130A0E};2011-05-31 00:00:00
487;SC;False;Ms.;Mae;M.;Black;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-4101.288</TotalPurchaseYTD></IndividualSurvey>;{9E1691E3-B0BF-40D2-9491-8073B2FBC95A};2011-05-31 00:00:00
489;SC;False;Ms.;Jackie;E.;Blackwell;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-218.85</TotalPurchaseYTD></IndividualSurvey>;{38CC4C3E-38F0-4169-AB2F-494B2B0F6ED1};2013-06-30 00:00:00
491;SC;False;Mr.;Donald;L.;Blanton;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-2816.314</TotalPurchaseYTD></IndividualSurvey>;{FF0E980C-B977-48A2-B390-DCCD57FC93F0};2012-07-31 00:00:00
493;SC;False;Ms.;Linda;E.;Burnett;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-9128.7368</TotalPurchaseYTD></IndividualSurvey>;{CA8E700A-A8FA-4CF3-B71E-F3F57B9DF5CB};2011-07-01 00:00:00
495;SC;False;Mr.;Michael;Greg;Blythe;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-5174.4768</TotalPurchaseYTD></IndividualSurvey>;{4FF1B5B1-435E-4262-B48E-D6B9A87B0257};2011-05-31 00:00:00
497;SC;False;Ms.;Gabriel;L.;Bockenkamp;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-16774.4932</TotalPurchaseYTD></IndividualSurvey>;{325ED05B-148A-4A9F-A714-AF1D7412B1B4};2011-07-01 00:00:00
499;SC;False;Mr.;Michael;L.;Bohling;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{25F763CA-6461-48DA-8DFF-0FB14B6F47D1};2011-08-01 00:00:00
501;SC;False;Ms.;Corinna;;Bolender;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-207.749816</TotalPurchaseYTD></IndividualSurvey>;{72B2C875-D28C-48D6-AC64-D8C4A5E0EE37};2013-07-31 00:00:00
503;SC;False;Sr.;Luis;;Bonifaz;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-6234.4455</TotalPurchaseYTD></IndividualSurvey>;{EA724F36-2135-42A5-8D9C-33658584E7F4};2012-07-31 00:00:00
505;SC;False;Mr.;Randall;;Boseman;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-3134.513</TotalPurchaseYTD></IndividualSurvey>;{AE08C9D1-7700-4BAD-BDD1-80ABEC1E1DC5};2012-07-31 00:00:00
507;SC;False;Ms.;Stephanie;;Bourne;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-738.09</TotalPurchaseYTD></IndividualSurvey>;{CDD08CF9-EE2E-44F6-A486-8E40B32F688D};2013-06-30 00:00:00
509;SC;False;Mr.;Eli;;Bowen;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-1764.0159</TotalPurchaseYTD></IndividualSurvey>;{46CD304E-AF55-4AF3-9602-F78182864BEA};2012-07-31 00:00:00
511;SC;False;Mr.;Lester;J.;Bowman;Sr.;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-7842.8321</TotalPurchaseYTD></IndividualSurvey>;{6B2E1E9B-E298-4F97-91C3-F6026A5C3AA8};2011-08-01 00:00:00
513;SC;False;Mr.;David;M.;Bradley;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-647.988</TotalPurchaseYTD></IndividualSurvey>;{66F455D6-78A2-4105-B768-53264395BE94};2013-08-30 00:00:00
515;SC;False;Mr.;Cornelius;L.;Brandon;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-1611.741</TotalPurchaseYTD></IndividualSurvey>;{79AEC05A-E153-4600-81E3-090097B60C8E};2012-07-31 00:00:00
517;SC;False;Mr.;Richard;;Bready;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-32607.13905</TotalPurchaseYTD></IndividualSurvey>;{2B5DA487-220D-45DA-8E61-996BC090AD89};2011-05-31 00:00:00
519;SC;False;Ms.;Sara;N.;Breer;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-5744.6578</TotalPurchaseYTD></IndividualSurvey>;{498B64BB-D82B-46C0-AC38-5B93B760B847};2011-08-01 00:00:00
521;SC;False;Mr.;Ted;;Bremer;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-5008.2744</TotalPurchaseYTD></IndividualSurvey>;{4CD2E02D-3249-4DF7-A444-598A30B7BFB8};2011-07-01 00:00:00
523;SC;False;Mr.;Alan;;Brewer;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-3385.3678</TotalPurchaseYTD></IndividualSurvey>;{E6164829-8FEC-4583-BFDD-8371C57926F2};2011-10-01 00:00:00
525;SC;False;Mr.;Walter;J.;Brian;IV;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-2380.26</TotalPurchaseYTD></IndividualSurvey>;{881E3408-CE51-4665-B800-9A5ACF9377FD};2012-07-31 00:00:00
527;SC;False;Mr.;Christopher;M.;Bright;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-838.9178</TotalPurchaseYTD></IndividualSurvey>;{6B3718BA-54AB-46B9-A60C-76CE3A54880D};2011-10-01 00:00:00
529;SC;False;Ms.;Carol;J.;Brink;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{423D97B7-6FE7-46AE-BB48-C2F400F12173};2013-06-30 00:00:00
531;SC;False;Mr.;David;J.;Brink;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-2296.5304</TotalPurchaseYTD></IndividualSurvey>;{7892935F-1314-4505-952A-C536E6EDFF66};2013-06-30 00:00:00
533;SC;False;Mr.;John;R.;Brooks;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-3947.6869</TotalPurchaseYTD></IndividualSurvey>;{4B21D63C-181F-404A-A1AB-03EDF4E1D478};2012-05-30 00:00:00
535;SC;False;Mr.;Willie;P.;Brooks;Jr.;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-4605.3478</TotalPurchaseYTD></IndividualSurvey>;{0446E735-E6A5-4C76-9154-08C65D4C046E};2011-10-01 00:00:00
537;SC;False;Ms.;Carolee;J.;Brown;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-4852.752</TotalPurchaseYTD></IndividualSurvey>;{2D327432-4BF3-4C2B-A731-FDC896EEFDAD};2013-05-30 00:00:00
539;SC;False;Mr.;Jo;;Brown;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-8177.3631</TotalPurchaseYTD></IndividualSurvey>;{B531E652-FB76-496C-A4A9-DB3C0CD3B88D};2012-06-30 00:00:00
541;SC;False;Mr.;Robert;;Brown;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-6308.544</TotalPurchaseYTD></IndividualSurvey>;{D7B162E3-A30F-4E31-9F2C-DEBD9F8766C8};2013-05-30 00:00:00
543;SC;False;Mr.;Kevin;F.;Browne;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-10862.087624</TotalPurchaseYTD></IndividualSurvey>;{A67CCA3B-E2CA-4001-ADFA-64A2B2F7452E};2011-08-01 00:00:00
545;SC;False;Ms.;Mary;K.;Browning;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-2768.9177</TotalPurchaseYTD></IndividualSurvey>;{586B6ECC-96A6-4584-9D6C-A06AC6266791};2012-06-30 00:00:00
547;SC;False;Mr.;Dave;P.;Browning;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-2855.215</TotalPurchaseYTD></IndividualSurvey>;{628DBA22-0EC1-4AE0-BCD2-8172ADCFA31F};2012-05-30 00:00:00
549;SC;False;Ms.;Bridget;E.;Browqett;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-3438.6228</TotalPurchaseYTD></IndividualSurvey>;{1C3B3E89-6C89-4489-B305-0137CB8DC1D2};2013-05-30 00:00:00
551;SC;False;Mr.;Eric;J.;Brumfield;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-4134.2279</TotalPurchaseYTD></IndividualSurvey>;{309505BC-2173-479A-9E49-AE93E07CBCC7};2011-05-31 00:00:00
553;SC;False;Mr.;Dick;R.;Brummer;Jr.;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-12969.3408</TotalPurchaseYTD></IndividualSurvey>;{87D8475F-8E44-4DE5-9217-BE305C56ECD2};2013-06-30 00:00:00
555;SC;False;Mr.;Michael;;Brundage;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-2769.0792</TotalPurchaseYTD></IndividualSurvey>;{F754087B-0F9C-4317-AA7C-6CECA33EBB3E};2012-06-30 00:00:00
557;SC;False;Ms.;Shirley;R.;Bruner;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-652.937</TotalPurchaseYTD></IndividualSurvey>;{BA56D00B-AB71-46B7-859E-455484A60C79};2012-05-30 00:00:00
559;SC;False;Ms.;June;B.;Brunner;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-17373.1394</TotalPurchaseYTD></IndividualSurvey>;{3F1AF50B-36D5-4080-91AD-91D3CAC823F9};2012-07-31 00:00:00
561;SC;False;Mr.;Dirk;J.;Bruno;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-17658.3144</TotalPurchaseYTD></IndividualSurvey>;{B2F789C1-05D8-40B2-9105-B2A8FFCF9CC5};2012-06-30 00:00:00
563;SC;False;Ms.;Nancy;;Buchanan;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-4138.8612</TotalPurchaseYTD></IndividualSurvey>;{ED848E8C-5E2A-4FBE-88D7-8FC4F45EDF25};2013-05-30 00:00:00
565;SC;False;Sra.;Janaina Barreiro Gambaro;;Bueno;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-2324.55</TotalPurchaseYTD></IndividualSurvey>;{4CA3AB6C-CBBA-4AB3-8B8D-1B0E497274DF};2013-07-31 00:00:00
567;SC;False;Mr.;Edward;T.;Buensalido;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-2761.32</TotalPurchaseYTD></IndividualSurvey>;{230D320F-6EFD-4B15-B110-3405FE2CE8D0};2012-05-30 00:00:00
569;SC;False;Ms.;Megan;E.;Burke;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-19859.289508</TotalPurchaseYTD></IndividualSurvey>;{3E2FB5D8-D299-4F33-B24A-5F70F42694A3};2012-05-30 00:00:00
571;SC;False;Ms.;Ingrid;K.;Burkhardt;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{7DDDFCD7-E203-4D0C-BB97-5B10A5CF9CC0};2011-07-01 00:00:00
573;SC;False;Ms.;Karren;K.;Burkhardt;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-5056.3756</TotalPurchaseYTD></IndividualSurvey>;{8B6115C8-404E-4178-B784-87F833B5A095};2011-05-31 00:00:00
575;SC;False;Mr.;Ovidiu;;Burlacu;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{B1BD6887-A5B7-4E1E-AEB8-A1F76A2F76F2};2012-07-31 00:00:00
577;SC;False;Ms.;Dana;H.;Burnell;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-127.8</TotalPurchaseYTD></IndividualSurvey>;{6B8EEDA2-CD1C-4AA8-A77B-1CC089533E49};2013-07-31 00:00:00
579;SC;False;Mr.;Timothy;B.;Burnett;Jr.;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-5345.13258</TotalPurchaseYTD></IndividualSurvey>;{B4A086B9-B9BA-40C1-B08F-AF78BED920EB};2013-06-30 00:00:00
581;SC;False;Mr.;Stephen;R.;Burton;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-8868.93</TotalPurchaseYTD></IndividualSurvey>;{FB56A714-9382-4417-9E89-AC61415D6C9A};2013-06-30 00:00:00
583;SC;False;Ms.;Deanna;R.;Buskirk;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-3749.7846</TotalPurchaseYTD></IndividualSurvey>;{C544B152-6E8C-49A2-BA7F-AD9F64A1AEDC};2011-05-31 00:00:00
585;SC;False;Mr.;Jared;L.;Bustamante;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-4302.2176</TotalPurchaseYTD></IndividualSurvey>;{50DCEBC6-14DF-4ABE-8484-40408407D116};2011-10-01 00:00:00
587;SC;False;Mr.;Richard;A.;Byham;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-669</TotalPurchaseYTD></IndividualSurvey>;{DEC2779C-1BC9-493B-B050-7F5E67BADE01};2013-07-31 00:00:00
589;SC;False;Mr.;David;J.;Byrnes;Sr.;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-4883.9847</TotalPurchaseYTD></IndividualSurvey>;{A8579A7F-2D79-41A2-979E-B2A1EE81DFA0};2012-05-30 00:00:00
591;SC;False;Mr.;Ryan;;Calafato;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-20243.2341</TotalPurchaseYTD></IndividualSurvey>;{C52CD03A-8653-472C-AE2E-5490A2590D75};2011-05-31 00:00:00
593;SC;False;Ms.;Sylvia;A.;Caldwell;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{C65DCD1D-FBCA-4CBF-8FFB-2B2F50991691};2012-09-30 00:00:00
595;SC;False;Ms.;Mari;B.;Caldwell;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-7830.498</TotalPurchaseYTD></IndividualSurvey>;{CAD9AED3-9D15-4494-9AAC-AC66B8AD65A0};2013-06-30 00:00:00
597;SC;False;Ms.;Barbara;J.;Calone;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-30764.7584</TotalPurchaseYTD></IndividualSurvey>;{99D918E9-0DE7-4E70-8DD4-AC98C4297792};2012-06-30 00:00:00
599;SC;False;Ms.;Lindsey;R.;Camacho;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-9999.2076</TotalPurchaseYTD></IndividualSurvey>;{32E0B800-B5E8-4AAB-9394-BE1523A19B62};2011-07-01 00:00:00
601;SC;False;Sr.;Gustavo;;Camargo;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-7333.5315</TotalPurchaseYTD></IndividualSurvey>;{CD476813-1A70-4DB4-8A1D-B26C02A1340C};2012-06-30 00:00:00
603;SC;False;Ms.;DeeDee;J.;Cameron;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-352.9867</TotalPurchaseYTD></IndividualSurvey>;{788034C8-39DD-4DE2-9ACA-A522E731DBB1};2012-06-30 00:00:00
605;SC;False;Ms.;Deborah;M.;Lee;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>;{3981DA23-757F-4715-8220-2E538DBAE568};2012-05-30 00:00:00
607;SC;False;Ms.;Joan;M.;Campbell;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-10060.0858</TotalPurchaseYTD></IndividualSurvey>;{B0932973-C642-4B35-883B-03A5FE5AD44E};2011-07-01 00:00:00
609;SC;False;Mr.;David;;Campbell;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-12428.518</TotalPurchaseYTD></IndividualSurvey>;{B493CF71-F031-4B25-BDFE-20B3681DD4D3};2012-09-30 00:00:00
611;SC;False;Mr.;Henry;L.;Campen;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-18217.76435</TotalPurchaseYTD></IndividualSurvey>;{6EFD9EDF-B06C-4530-9C5F-14054A8EEA90};2011-08-01 00:00:00
613;SC;False;Mr.;Chris;;Cannon;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-7514.436</TotalPurchaseYTD></IndividualSurvey>;{92ED161A-249A-4C74-B8F0-CC818FFBE12A};2013-05-30 00:00:00
615;SC;False;Mr.;Joseph;J.;Cantoni;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-5646.8774</TotalPurchaseYTD></IndividualSurvey>;{E0EF5905-7AD2-4510-8ED9-9A207176689F};2011-07-01 00:00:00
617;SC;False;Ms.;Suzana De Abreu;A.;Canuto;;2;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-6071.536125</TotalPurchaseYTD></IndividualSurvey>;{CA9D7C75-44C1-4170-BFF8-E731974D2E3A};2013-07-31 00:00:00
619;SC;False;Mr.;Jun;;Cao;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-5525.13</TotalPurchaseYTD></IndividualSurvey>;{83877DF5-9A89-4A03-B1AA-0C78F9043E1B};2012-09-30 00:00:00
621;SC;False;Mr.;Johnny;A.;Caprio;Jr.;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-12330.318752</TotalPurchaseYTD></IndividualSurvey>;{F0278BEE-A86C-43A7-920C-58F5FD5F5175};2012-06-30 00:00:00
623;SC;False;Mr.;Richard;;Carey;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-13653.726</TotalPurchaseYTD></IndividualSurvey>;{F80F9900-7FCA-4A4A-A060-F180E0561679};2013-07-31 00:00:00
625;SC;False;Mr.;Carlton;M.;Carlisle;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-11928.228</TotalPurchaseYTD></IndividualSurvey>;{77656232-BDDE-4CBE-9E6F-B4261E32505E};2013-07-31 00:00:00
627;SC;False;Mr.;Ty Loren;;Carlson;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-4672.5218</TotalPurchaseYTD></IndividualSurvey>;{2957170D-8AE7-4555-8EF7-0D9BFC87AF91};2012-06-30 00:00:00
629;SC;False;Ms.;Jane;N.;Carmichael;;1;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-6357.9036</TotalPurchaseYTD></IndividualSurvey>;{B5331048-01B4-448B-8F5D-6C0C6E9E3DB0};2013-05-30 00:00:00
631;SC;False;Ms.;Jovita;A.;Carmody;;0;;<IndividualSurvey xmlns="http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey"><TotalPurchaseYTD>-8697.474375</TotalPurchaseYTD></IndividualSurvey>;{D39915B3-9EB7-4048-AEA2-E421107ADE58};2011-08-01 00:00:00
